0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
100.0,100.0,99.99999999999977,99.99999999999342,99.99999999988327,99.99999999847883,99.99999998443447,99.99999986973882,99.99999908325434,99.99999446265804,99.99997084627692,99.99986457256189,99.99943947770178,99.99791622111971,99.99299493062378,99.97858257988574,99.94014964458428,99.84646936478698,99.63706638641655,99.2066269308773,98.39105743617137,96.96381082043597,94.65303058543581,91.18686023293557,86.36436235119612,80.13530258728267,72.66043087058652,64.32307395581005,55.67692604418999,47.33956912941352,39.86469741271737,33.63563764880391,28.813139767064456,25.346969414564228,23.036189179564072,21.608942563828684,20.793373069122747,20.362933613583504,20.15353063521306,20.059850355415755,20.021417420114297,20.007005069376252,20.002083778880333,20.00056052229826,20.00013542743815,20.000029153723123,20.000005537342005,20.000000916745698,20.00000013026122,20.00000001556557,20.000000001521204,20.000000000116763,20.000000000006608,20.00000000000025,20.000000000000007,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,99.99999999999989,99.9999999999966,99.99999999993835,99.99999999918106,99.99999999145665,99.99999992708665,99.99999947649658,99.9999967729562,99.99998265446749,99.9999177094194,99.99965202513184,99.99867784941075,99.99545557587174,99.98578875525476,99.95936611223502,99.89330950468563,99.74176787560177,99.42184665864693,98.79884218352434,97.67743412830367,95.80842070293589,92.9199454091857,88.77561129206585,83.2498324692394,76.3978667289346,68.49175241319828,60.00000000000002,51.50824758680176,43.60213327106545,36.75016753076064,31.22438870793418,27.080054590814342,24.191579297064152,22.32256587169638,21.201157816475718,20.578153341353126,20.258232124398283,20.106690495314407,20.040633887765026,20.014211244745276,20.004544424128294,20.0013221505893,20.000347974868205,20.000082290580636,20.000017345532566,20.00000322704385,20.00000052350346,20.000000072913394,20.000000008543388,20.000000000818986,20.000000000061686,20.00000000000343,20.000000000000128,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,99.99999999999994,99.99999999999825,99.99999999996749,99.9999999995597,99.99999999531886,99.99999995927165,99.99999970179162,99.99999812472639,99.99998971371184,99.99995018194345,99.99978486727562,99.9991649372713,99.99706671264126,99.99062216556325,99.97257743374489,99.92633780846033,99.8175386901437,99.58180726712435,99.11034442108564,98.23813815591402,96.74292741561979,94.3641830560608,90.84777835062577,86.01272188065262,79.823849599087,72.44480957106644,64.24587620659915,55.75412379340089,47.55519042893361,40.176150400913045,33.987278119347415,29.152221649374262,25.635816943939247,23.257072584380268,21.76186184408605,20.88965557891442,20.418192732875706,20.182461309856347,20.073662191539718,20.02742256625515,20.009377834436787,20.002933287358797,20.000835062728754,20.00021513272442,20.000049818056603,20.00001028628821,20.000001875273657,20.000000298208427,20.00000004072839,20.000000004681187,20.000000000440338,20.000000000032557,20.00000000000178,20.000000000000068,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,99.99999999999997,99.9999999999991,99.99999999998288,99.9999999997636,99.99999999743929,99.99999997729526,99.99999983053164,99.999998913259,99.99999391921912,99.99996994782765,99.99986752460954,99.99947490227346,99.99811582495629,99.99384443910226,99.98159979965408,99.94945762110261,99.87193824930202,99.69967297863403,99.346075844105,98.67424128849983,97.4905327857669,95.55355523584029,92.60598070334329,88.4302501156392,82.91828573986982,76.13432958507673,68.3453428888328,60.00000000000002,51.65465711116725,43.86567041492333,37.081714260130234,31.56974988436084,27.394019296656754,24.446444764159757,22.509467214233158,21.325758711500235,20.653924155895066,20.300327021366027,20.128061750698034,20.050542378897436,20.01840020034597,20.006155560897792,20.001884175043777,20.000525097726587,20.00013247539051,20.000030052172406,20.000006080780935,20.000001086741044,20.00000016946841,20.00000002270479,20.000000002560764,20.000000000236447,20.00000000001717,20.000000000000924,20.000000000000036,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,99.99999999999999,99.99999999999955,99.99999999999099,99.99999999987324,99.99999999860145,99.99999998736727,99.99999990391345,99.99999937189533,99.99999641623907,99.99998193352339,99.9999187362186,99.9996712134415,99.99879536361487,99.99598013202927,99.98772211937818,99.96552871037835,99.91069793520232,99.78580561396802,99.52287441136951,99.01015856630242,98.08238703713337,96.5220440108036,94.0797679695918,90.51811540949124,85.67426792775451,79.52630766247327,72.23983623695477,64.17267144441641,55.82732855558364,47.76016376304529,40.473692337526785,34.325732072245536,29.4818845905088,25.920232030408258,23.47795598919646,21.9176129628667,20.989841433697652,20.477125588630546,20.21419438603203,20.089302064797735,20.034471289621703,20.01227788062188,20.004019867970786,20.001204636385182,20.00032878655855,20.00008126378146,20.00001806647667,20.00000358376099,20.00000062810473,20.000000096086602,20.00000001263278,20.000000001398607,20.00000000012681,20.00000000000905,20.00000000000048,20.00000000000002,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,99.99999999999977,99.99999999999527,99.99999999993211,99.99999999923735,99.99999999298437,99.99999994564037,99.9999996379044,99.9999978940672,99.99998917488124,99.999950334871,99.99979497483005,99.99923328852819,99.99738774782207,99.99185112570373,99.97662541487827,99.93811332279034,99.84825177458518,99.65434001266877,99.26651648883598,98.5462728017179,97.30221552396848,95.3009059901977,92.29894168954152,88.09619166862288,82.6002877951139,75.88307194971402,68.20625384068559,60.00000000000003,51.793746159314466,44.11692805028604,37.399712204886164,31.903808331377167,27.701058310458528,24.69909400980236,22.69778447603158,21.453727198282177,20.7334835111641,20.345659987331288,20.151748225414885,20.06188667720972,20.023374585121793,20.008148874296335,20.002612252177986,20.00076671147187,20.000205025170008,20.000049665129065,20.00001082511883,20.00000210593286,20.000000362095665,20.000000054359692,20.000000007015693,20.00000000076271,20.00000000006793,20.000000000004764,20.000000000000252,20.000000000000014,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,99.99999999999989,99.99999999999753,99.99999999996369,99.99999999958473,99.99999999611086,99.99999996931237,99.99999979177238,99.99999876598581,99.99999353447423,99.99996975487612,99.99987265485053,99.99951413167912,99.99831051817513,99.9946194367629,99.984238270291,99.9573693688343,99.89318254868776,99.75129589362697,99.46042825075237,98.90639464527695,97.9242441628432,96.3015607570831,93.79992383986962,90.1975666790822,85.34823973186839,79.24167987241397,72.0446628951998,64.10312692034282,55.89687307965725,47.95533710480026,40.7583201275861,34.65176026813167,29.80243332091785,26.200076160130443,23.69843924291697,22.07575583715688,21.093605354723138,20.539571749247695,20.248704106373086,20.106817451312303,20.042630631165757,20.015761729709066,20.00538056323716,20.00168948182493,20.00048586832094,20.000127345149536,20.00003024512395,20.000006465525846,20.000001234014263,20.00000020822768,20.000000030687694,20.000000003889202,20.000000000415323,20.000000000036348,20.000000000002508,20.000000000000135,20.00000000000001,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,99.99999999999994,99.9999999999987,99.99999999998062,99.99999999977422,99.9999999978478,99.99999998271161,99.99999988054238,99.9999992788791,99.99999615023002,99.99998164467517,99.99992120486333,99.99969339326483,99.99891232492713,99.99646497746902,99.98942885352696,99.97080381956266,99.92527595876103,99.82223922115737,99.60586207218968,99.18341144801467,98.41531940406007,97.11290245996315,95.05074229847637,91.99874525947591,87.7729032054753,82.29495980214118,75.64317138380689,68.07389490777132,60.000000000000036,51.92610509222875,44.356828616193184,37.705040197858885,32.22709679452476,28.001254740524146,24.949257701523706,22.887097540036926,21.58468059594001,20.81658855198542,20.39413792781039,20.177760778842696,20.07472404123903,20.029196180437413,20.010571146473115,20.003535022531047,20.001087675072935,20.00030660673524,20.000078795136744,20.000018355324897,20.000003849770057,20.000000721120973,20.000000119457688,20.00000001728845,20.000000002152262,20.000000000225835,20.00000000001943,20.00000000000132,20.000000000000075,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,99.99999999999997,99.99999999999933,99.99999999998967,99.99999999987742,99.999999998811,99.9999999902797,99.999999931627,99.99999957971075,99.99999771455457,99.9999888974526,99.99995142476925,99.99980729906409,99.99930285909599,99.99768865119808,99.992946915498,99.98011633654481,99.94803988916185,99.87375758995921,99.71405064667353,99.39463676010217,98.79936542603737,97.76411093201162,96.08182237921976,93.52474377897614,89.88582423247561,85.03393150380825,78.96906559297403,71.85853314578911,64.03694745388567,55.9630525461144,48.14146685421097,41.03093440702604,34.966068496191824,30.114175767524454,26.475256221023926,23.918177620780316,22.23588906798847,21.200634573962716,20.605363239897905,20.285949353326544,20.126242410040863,20.051960110838223,20.019883663455264,20.007053084502083,20.002311348801992,20.000697140904087,20.000192700935994,20.00004857523082,20.00001110254748,20.000002285445515,20.000000420289332,20.00000006837307,20.000000009720356,20.00000000118905,20.000000000122633,20.000000000010377,20.0000000000007,20.000000000000043,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,99.99999999999999,99.99999999999966,99.9999999999945,99.99999999993355,99.99999999934421,99.99999999454536,99.99999996095336,99.99999975566888,99.99999864713266,99.99999330600359,99.99997016111092,99.99987936191667,99.99955507908004,99.99849575514703,99.99531778334804,99.9865316260214,99.96407811285333,99.91089873956054,99.79390411831638,99.55434370338786,99.09700109306978,98.2817381790245,96.9229666556157,94.80328307909795,91.70528400572589,87.45987786814193,82.00149854839114,75.41379936938158,67.94774029983739,60.000000000000036,52.052259700162686,44.58620063061851,37.99850145160893,32.54012213185814,28.294715994274192,25.196716920902123,23.077033344384393,21.718261820975595,20.90299890693031,20.445656296612224,20.206095881683705,20.089101260439545,20.035921887146745,20.013468373978675,20.00468221665204,20.00150424485304,20.000444920920042,20.00012063808341,20.00002983888915,20.000006693996497,20.000001352867425,20.0000002443312,20.000000039046714,20.000000005454705,20.00000000065584,20.000000000066507,20.00000000000554,20.000000000000373,20.000000000000025,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,99.99999999999983,99.99999999999709,99.99999999996403,99.99999999963889,99.9999999969448,99.99999997774937,99.99999985831113,99.99999920140077,99.99999597656813,99.99998173355726,99.9999247615138,99.99971722049835,99.99902541711354,99.99690676924754,99.99092470468473,99.97530486943737,99.93748842620694,99.85240142893846,99.67412391085212,99.32567239822882,98.68936963604715,97.6023524173201,95.86312486735683,93.25428354241193,89.58258093693391,84.73068820826654,78.70764895888637,71.68076983460949,63.97387014991872,56.02612985008136,48.3192301653906,41.29235104111372,35.269311791733536,30.417419063066166,26.74571645758816,24.136875132643258,22.397647582679994,21.310630363952953,20.674327601771267,20.325876089147965,20.147598571061625,20.062511573793145,20.024695130562712,20.00907529531536,20.00309323075254,20.000974582886542,20.000282779501728,20.000075238486282,20.000018266442826,20.000004023431963,20.000000798599313,20.000000141688957,20.00000002225071,20.000000003055273,20.000000000361176,20.000000000036025,20.000000000002956,20.0000000000002,20.000000000000018,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,99.99999999999991,99.99999999999847,99.99999999998056,99.99999999980146,99.99999999829184,99.99999998734708,99.99999991803026,99.99999952985596,99.99999758898446,99.9999888550627,99.99995324753553,99.99982099100608,99.99937131880596,99.99796609318055,99.99391573696614,99.98311478706106,99.95639664782216,99.89494492757271,99.7632626698953,99.49989815454047,99.00752101713799,98.14586102668363,96.73273864233848,94.55870420488438,91.41843223967292,87.15663457260023,81.71916858357646,75.19420939674794,67.82731999226411,60.00000000000004,52.172680007735984,44.80579060325216,38.28083141642363,32.84336542739985,28.581567760327165,25.44129579511571,23.267261357661628,21.854138973316473,20.99247898286211,20.500101845459618,20.236737330104795,20.105055072427387,20.04360335217793,20.016885212939037,20.00608426303395,20.00203390681954,20.000628681194137,20.000179008994007,20.000046752464556,20.000011144937396,20.00000241101564,20.000000470144137,20.000000081969834,20.000000012652993,20.000000001708226,20.0000000001986,20.00000000001949,20.000000000001577,20.00000000000011,20.000000000000014,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,99.99999999999996,99.99999999999919,99.99999999998951,99.99999999989102,99.99999999904665,99.99999999281947,99.99999995268867,99.9999997239431,99.9999985594202,99.99999322202358,99.99997105129911,99.99988711927081,99.99959615490602,99.99866870599325,99.99594091507335,99.9885152620136,99.96975571744161,99.92567078769744,99.82910379873401,99.63158041221789,99.25370958583923,98.57669102191082,97.43929983451106,95.64572142361143,92.98856822227866,89.28753340613657,84.43790157808834,78.4566889901622,71.51076469450602,63.913659996132075,56.08634000386802,48.48923530549408,41.5433110098379,35.56209842191174,30.71246659386351,27.011431777721437,24.35427857638867,22.560700165489052,21.423308978089292,20.746290414160864,20.368419587782206,20.170896201266093,20.074329212302658,20.030244282558485,20.011484737986496,20.004059084926748,20.00133129400684,20.000403845094073,20.000112880729283,20.000028948700976,20.00000677797652,20.00000144057989,20.000000276056987,20.000000047311413,20.00000000718061,20.000000000953413,20.000000000109047,20.000000000010534,20.000000000000846,20.000000000000064,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,99.99999999999999,99.99999999999957,99.99999999999436,99.99999999994027,99.99999999946884,99.99999999593307,99.99999997275407,99.99999983831589,99.99999914168166,99.99999589072189,99.99998213666134,99.99992908528496,99.99974163708842,99.99913243044963,99.99730481053331,99.99222808854348,99.97913548972761,99.94771325256953,99.87738729321573,99.73034210547596,99.44264499902856,98.91520030387503,98.00799542821095,96.54251062906125,94.31714482294505,91.13805081420762,86.86271749211247,81.44729528412527,74.98372684233412,67.71221234531905,60.00000000000005,52.28778765468105,45.01627315766599,38.552704715874825,33.137282507887626,28.861949185792476,25.682855177055053,23.457489370938863,21.992004571789174,21.084799696125078,20.557355000971537,20.26965789452415,20.122612706784377,20.05228674743057,20.020864510272492,20.007771911456622,20.002695189466795,20.000867569550458,20.00025836291168,20.00007091471513,20.000017863338748,20.000004109278205,20.00000085831844,20.000000161684202,20.000000027246013,20.00000000406701,20.00000000053123,20.000000000059792,20.00000000000569,20.000000000000455,20.00000000000004,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,99.99999999999979,99.99999999999697,99.99999999996732,99.99999999970456,99.99999999770095,99.99999998434357,99.99999990553498,99.99999948999877,99.99999751620177,99.99998901369162,99.99995561097316,99.9998353611867,99.99943703376903,99.99821862049147,99.9947664495384,99.98568178913555,99.96342437114858,99.91255027289263,99.80386469934585,99.58649355225226,99.1789226514518,98.461597866043,97.2752530286361,95.42982772600315,92.72759781857634,89.00038415316004,84.15500638811888,78.2155110632297,71.34796959382659,63.85610617265955,56.14389382734055,48.65203040617352,41.78448893677041,35.84499361188123,30.99961584684005,27.272402181423764,24.57017227399696,22.72474697136402,21.538402133957128,20.821077348548307,20.413506447747846,20.196135300654266,20.087449727107476,20.036575628851534,20.01431821086456,20.00523355046171,20.00178137950863,20.00056296623107,20.000164638813406,20.00004438902694,20.000010986308478,20.000002483798323,20.00000051000132,20.000000094465108,20.000000015656514,20.00000000229912,20.00000000029551,20.000000000032742,20.000000000003073,20.00000000000025,20.000000000000025,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,99.9999999999999,99.99999999999838,99.99999999998215,99.99999999983594,99.99999999870276,99.99999999102226,99.99999994493928,99.99999969776688,99.99999850310027,99.9999932649467,99.99997231233239,99.99989548607994,99.99963619747787,99.99882782713026,99.99649253501494,99.99022411933699,99.97455308014207,99.9379873220206,99.85820748611924,99.69517912579906,99.38270810185203,98.8202602587474,97.86842544733955,96.35254037731963,94.07871277228975,90.8639909858682,86.57769527063947,81.18525872567429,74.78174032852814,67.60203788324307,60.00000000000005,52.397962116757036,45.21825967147197,38.81474127432582,33.42230472936064,29.136009014131908,25.921287227710362,23.64745962268049,22.131574552660574,21.179739741252718,20.61729189814808,20.304820874201056,20.141792513880873,20.062012677979506,20.025446919858048,20.009775880663135,20.00350746498517,20.00117217286985,20.000363802522237,20.000104513920174,20.00002768766771,20.0000067350534,20.000001496899824,20.000000302233214,20.000000055060813,20.000000008977818,20.000000001297316,20.00000000016413,20.00000000001791,20.000000000001663,20.00000000000014,20.000000000000018,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,99.99999999999996,99.99999999999915,99.99999999999027,99.99999999990905,99.99999999926935,99.99999999486252,99.99999996798077,99.99999982135309,99.99999910043358,99.99999588402349,99.99998278863954,99.99993389920617,99.99976584177891,99.99923201230406,99.9976601810726,99.99335832717597,99.98238859973954,99.95627020108134,99.89809740406993,99.77669330595916,99.53894361382555,99.10148418029972,98.34434285304347,97.11048291232959,95.21562657480469,92.47135187907898,88.72084312825383,83.88147699815688,77.98349952710122,71.19188910588561,63.801018941621564,56.19898105837854,48.808110894114506,42.0165004728989,36.11852300184323,31.279156871746274,27.528648120921137,24.784373425195426,22.889517087670534,21.655657146956646,20.8985158197004,20.46105638617457,20.223306694040964,20.10190259593019,20.04372979891878,20.01761140026059,20.006641672824152,20.00233981892751,20.000767987696044,20.000234158221208,20.000066100793944,20.000017211360557,20.000004115976612,20.00000089956652,20.000000178647014,20.000000032019315,20.00000000513757,20.000000000730722,20.00000000009102,20.000000000009788,20.000000000000902,20.000000000000078,20.000000000000014,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,99.99999999999999,99.99999999999956,99.99999999999471,99.99999999994967,99.9999999995892,99.99999999706594,99.99999998142165,99.99999989466693,99.99999946089333,99.99999749222854,99.99998933633152,99.99995834392286,99.99984987049254,99.99949892704149,99.99844609668834,99.99550925412429,99.98787346345776,99.96932940041044,99.92718380257564,99.83739535501455,99.65781845989235,99.32021389706264,98.7229135166716,97.72741288268654,96.16305474356714,93.84348922694184,90.59609750366641,86.30116006320536,80.93248826262905,74.58769431649341,67.49645402375359,60.00000000000006,52.50354597624653,45.4123056835067,39.06751173737106,33.698839936794755,29.403902496333707,26.156510773058283,23.83694525643298,22.27258711731359,21.277086483328524,20.679786102937484,20.342181540107767,20.162604644985578,20.072816197424487,20.030670599589687,20.01212653654237,20.00449074587583,20.001553903311777,20.000501072958627,20.000150129507578,20.00004165607725,20.000010663668586,20.000002507771566,20.000000539106768,20.000000105333164,20.000000018578444,20.000000002934147,20.00000000041087,20.000000000050406,20.000000000005347,20.00000000000049,20.000000000000046,20.000000000000014,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999977,99.99999999999714,99.99999999997219,99.99999999976944,99.99999999832758,99.9999999892438,99.9999999380443,99.99999967778014,99.99999847656095,99.99999341428004,99.9999738401272,99.9999041072077,99.99967439876701,99.99897251186492,99.99697767540631,99.99169135879103,99.97860143193411,99.94825660149304,99.8822895787951,99.74760690745346,99.4890161784775,99.02156370686713,98.22516319967907,96.94523381312685,95.0032719852545,92.21979336530413,88.4486287834359,83.61682416291721,77.76009128956123,71.0420741701235,63.74822701187682,56.25177298812329,48.957925829876615,42.23990871043888,36.38317583708291,31.55137121656423,27.780206634695997,24.99672801474563,23.054766186873287,21.774836800321058,20.978436293133004,20.510983821522625,20.252393092546672,20.117710421205032,20.05174339850709,20.02139856806603,20.0083086412091,20.003022324593804,20.001027488135204,20.000325601233104,20.000095892792416,20.00002615987292,20.000006585720076,20.000001523439167,20.000000322219968,20.000000061955806,20.000000010756295,20.00000000167251,20.00000000023064,20.000000000027878,20.00000000000292,20.00000000000027,20.000000000000032,20.000000000000014,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999989,99.99999999999847,99.99999999998467,99.99999999987082,99.99999999904851,99.99999999378569,99.99999996364406,99.99999980791222,99.99999907717054,99.9999959454205,99.99998362720362,99.99993897366745,99.99978925298736,99.99932345531597,99.99797509363562,99.99433451709868,99.98514639536258,99.96342901671358,99.91527309014407,99.81494824312428,99.61831154296549,99.25528994267232,98.6233634532731,97.58519850640296,95.97425289919067,93.61153267527932,90.33421107437002,86.03272647317655,80.68845772623922,74.40108272984237,67.39515059100016,60.00000000000006,52.604849408999954,45.59891727015775,39.3115422737609,33.96727352682357,29.665788925630114,26.388467324720814,24.02574710080946,22.414801493597174,21.37663654672703,20.744710057327815,20.38168845703465,20.185051756875854,20.084726909856062,20.03657098328656,20.014853604637565,20.005665482901453,20.002024906364504,20.000676544684154,20.000210747012762,20.00006102633267,20.000016372796498,20.000004054579623,20.000000922829567,20.00000019208789,20.000000036356052,20.000000006214403,20.000000000951577,20.00000000012926,20.0000000000154,20.000000000001595,20.000000000000153,20.000000000000025,20.000000000000014,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,100.0,100.0,100.0,100.0,99.99999999999994,99.99999999999918,99.99999999999157,99.99999999992775,99.99999999945967,99.9999999964171,99.99999997871488,99.99999988577814,99.99999944254138,99.99999751129552,99.99998978631206,99.99996130043554,99.9998641133274,99.99955635415166,99.9986492744758,99.99615480536715,99.98974045623063,99.97428770603808,99.93935105342882,99.86511066663418,99.71662989304488,99.4368007428189,98.93932669797272,98.10428097983804,96.77972570279682,94.792892787235,91.97287187482468,88.18346877377328,83.36059209970789,77.5447702280408,70.89811666042127,63.69757529550011,56.302424704500005,49.101883339578855,42.455229771959324,36.639407900292234,31.816531226226843,28.027128125175466,25.207107212765138,23.220274297203318,21.895719020162105,21.060673302027425,20.563199257181232,20.283370106955253,20.134889333365958,20.060648946571312,20.025712293962062,20.01025954376951,20.00384519463298,20.00135072552433,20.00044364584846,20.000135886672716,20.000038699564584,20.00001021368806,20.000002488704595,20.00000055745873,20.000000114221972,20.000000021285228,20.00000000358299,20.000000000540417,20.00000000007233,20.000000000008498,20.000000000000874,20.00000000000009,20.00000000000002,20.000000000000014,20.00000000000001,20.000000000000007,20.000000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
